script,year,character,gender,line,stereotype_type
Kaminey,,Lele,female,"By the time, Lele turns around, Tashi has vanished through",occupation_gap
Kaminey,,Lele,female,The snipers on the rooftops have trained their scopes on Lele,occupation_gap
Kaminey,,Lele,female,view and that one of them looks like Inspector Lele. Prateek,occupation_gap
Kaminey,,Lele,female,instructs them sternly that Inspector Lele is off duty and,occupation_gap
Kaminey,,Lele,female,and Lele slumps to the ground. Tashi panics and jumps over a,occupation_gap
Maqbool,,Asif,male,That’s Abba ji’s brother-in-law’s turf. That Asif…,occupation_gap
Maqbool,,Jahangir Khan,male,Jahangir Khan… he was Lalji Bhai’s right hand. Started,occupation_gap
Maqbool,,Asif,male,"of them hold up their hand and close eyes, except Asif, who is",occupation_gap
Maqbool,,Asif,male,Abba ji quietly turns over the pages of a photo album as Asif sits,relationship_only
Maqbool,,Rukhsana,female,wedding… Rukhsana left you behind as her only living,relationship_only
Maqbool,,Asif,male,"sound of gunfire. They rush upstairs, to find a dead Asif.",occupation_gap
Maqbool,,Jahangir,male,"Jahangir, I need to go visit the shrine tomorrow.",occupation_gap
Maqbool,,Karan Johar,female,"want, sister… Just name it… Karan Johar, Subhash",relationship_only
Maqbool,,Dilip Kumar,male,Dilip Kumar must be thanking his stars…,occupation_gap
Maqbool,,Nanny,female,on the floor is being washed into the drain. The family Nanny is,occupation_gap
Maqbool,,Mohini,female,inside to sleep. He gives Mohini a good night kiss.,relationship_only
Maqbool,,Abdul Chacha’s,male,At Abdul Chacha’s … in that old Muslim,occupation_gap
Maqbool,,Abdul,male,"If it’s kebabs you’re after, try Abdul’s eatery… you",occupation_gap
Masaan,,Devi,female,Devi is in a shared auto-rickshaw. She covers herself with,appearance_focus
Masaan,,Devi,female,"Devi gets off the bus, looks across the road. PIYUSH, 20,",appearance_focus
Masaan,,Devi,female,"Inside the small, dirty washroom, Devi changing into a saari.",appearance_focus
Masaan,,Devi,female,Both are nervous. Devi takes his hand and puts it under her,agency_gap
Masaan,,Devi,female,"blouse. He gasps. Piyush moves forward to kiss her, Devi is",appearance_focus
Masaan,,Devi,female,"They are fully naked now, under the sheets. Devi is looking",appearance_focus
Masaan,,Devi,female,Piyush is screaming. Devi is shouting too.,none
Masaan,,Devi,female,camera to him. He takes it close to Devi’s face.,appearance_focus
Masaan,,Devi,female,looks at Devi with a question-mark on his face. Devi is,appearance_focus
Masaan,,Devi,female,Devi is looking at his shadow trickling out from below the,occupation_gap
Masaan,,Devi,female,The female assistant slaps Devi across her face twice. Devi,agency_gap
Masaan,,Abe kop-bhavan,male,Abe kop-bhavan hai kya? Todo sasur.,relationship_only
Masaan,,Devi,female,Devi has her face covered in Dupatta. Her bag is on her,appearance_focus
Masaan,,Devi,female,"Close of Devi’s face - a crestfallen, shocked, impossible",agency_gap
Masaan,,Seth,male,Arre aaiye Seth ji...yeh log Vishwa-,relationship_only
Masaan,,Kashmir ki tarah,male,hai. Kashmir ki tarah. Marathi log,occupation_gap
Masaan,,Devi,female,Devi is looking at the setting sun through the window. Her,appearance_focus
Masaan,,Bas 2 baar mile,male,karwaane...! Bas 2 baar mile aur,relationship_only
Masaan,,Devi,female,"PATHAK looks at Devi but she is looking away, blank.",agency_gap
Masaan,,Devi,female,"Devi is in the kitchen, putting rice in the cooker. PATHAK is",occupation_gap
Masaan,,Devi,female,Devi is flicking channels on TV while PATHAK is eating rice,occupation_gap
Masaan,,Abe,male,Abe wahi toh trick hai. Hum bolenge,occupation_gap
Masaan,,Teri,female,Muft ke hain na! Teri treat hai!,relationship_only
Masaan,,Devi,female,Devi is working on a Sanskrit-text book-to-computer typing,occupation_gap
Masaan,,Devi,female,Mishra intently watches TV and turns to look at Devi. He,occupation_gap
Masaan,,Devi,female,stares at her for long without looking away. Devi can feel,appearance_focus
Masaan,,Devi,female,Devi looks at him. Looks away. Goes inside the kitchen.,occupation_gap
Masaan,,Devi,female,Pathak is shocked. He gestures to Devi to go inside. She,occupation_gap
Masaan,,Devi,female,Pathak sits closer to Mishra. Devi is sitting on a chair,occupation_gap
Masaan,,Devi,female,and Devi are still at their positions sitting helplessly.,agency_gap
Masaan,,Devi,female,Some arthi has got stuck at the sharp curve. Devi struggling,agency_gap
Masaan,,Devi,female,Devi is standing at a roof-top and watching the cremation,occupation_gap
Masaan,,Devi,female,Devi seeing the pyre on fire.,occupation_gap
Masaan,,Rani,female,lunch. Mother and Rani are sitting opposite to the men.,relationship_only
Masaan,,Devi,female,Devi is packing food for him. The lunch box won’t shut. She,occupation_gap
Masaan,,Devi,female,"Devi turns around and goes inside, angry. PATHAK walks out.",occupation_gap
Masaan,,Anushka Sharma,female,Most of them have Katrina or Anushka Sharma as profile pics.,appearance_focus
Masaan,,Devi,female,taken aback to see Devi storming in. She goes to an empty,occupation_gap
Masaan,,Devi,female,Devi is watching TV mindlessly. Some match the face,appearance_focus
Masaan,,Devi,female,Devi is in a bus on the highway. Sitting on the window seat.,appearance_focus
Masaan,,Vikram Mallah,male,Jhonta runs and joins the group. Vikram Mallah looks at,occupation_gap
Masaan,,Devi,female,"Devi is walking towards the college from inside a gate,",occupation_gap
Masaan,,Devi,female,"Devi is inside the administrative office. Again, huge room",occupation_gap
Masaan,,Devi,female,Devi is sitting opposite a clerk. He finds the name and,occupation_gap
Masaan,,Devi,female,"Devi struggles with her emotions, controls her voice and",agency_gap
Masaan,,Devi,female,... and turns the screen again towards her. Devi looks at the,appearance_focus
Masaan,,Devi,female,Devi is in an almost empty bus for her return journey. Sun is,occupation_gap
Masaan,,Devi,female,PATHAK and Devi outside the coaching building. This is a,occupation_gap
Masaan,,Bas Acharya,male,Bas Acharya ji...chal raha hai. Tum,occupation_gap
Masaan,,Devi,female,Devi is mulling over it but PATHAK gets up.,occupation_gap
Masaan,,Devi,female,Devi gets up too and so does Sanjay Tripathi.,occupation_gap
Masaan,,Devi,female,Devi is at the reception desk. Explaining the course modules,occupation_gap
Masaan,,Devi,female,Devi scribbles something on the form. Places her signature,occupation_gap
Masaan,,Devi,female,Devi is opening the door when some one jumps on her. She is,agency_gap
Masaan,,Devi,female,Jhonta is also surprised by Devi’s reaction.,occupation_gap
Masaan,,Devi,female,Devi looks at his sad face and manages a faint smile. Opens,occupation_gap
Masaan,,Devi,female,Devi is serving meal to Jhonta. She also sits alongside with,relationship_only
Masaan,,Abe,male,Abe ye sab baad ki baat,occupation_gap
Masaan,,Devi,female,"Devi is in the corridor, making a call. The phone rings and",occupation_gap
Masaan,,Devi,female,Devi shakes her head in frustration. Turns around to see,agency_gap
Masaan,,Devi,female,Devi is confused about what he is talking.,occupation_gap
Masaan,,Devi,female,the river. He comes out with mouthful of coins. Devi is gone,occupation_gap
Masaan,,Devi,female,Devi is looking at her desktop screen. Allahabad university,occupation_gap
Masaan,,Devi,female,jhola of books is still on his shoulders. (Devi is mindlessly,occupation_gap
Masaan,,Devi,female,PATHAK is about to respond to this when Devi absentmindedly,occupation_gap
Masaan,,Devi,female,keeps on observing Devi with a defeated look.,agency_gap
Masaan,,Vibha ki,female,"Arre wo Sonal nahin hai, Vibha ki",relationship_only
Masaan,,Nida Fazli,female,Haha. Ab yeh Nida Fazli kaun hai?,relationship_only
Masaan,,Bas aawaaz sun-ne,male,hoga. Bas aawaaz sun-ne ke liye,occupation_gap
Masaan,,Bas aap wahaan se nikal,male,jaate hain. Bas aap wahaan se nikal,occupation_gap
Masaan,,Devi,female,Devi is sitting at a small railway station - bags packed.,occupation_gap
Masaan,,Devi,female,Devi is opening the letter and reading. It says ‘RAILWAY,occupation_gap
Masaan,,Babu,male,Kaam adhik hai. Babu so gaya daaru,occupation_gap
Masaan,,Devi,female,He sees Devi is a bit confused. The room is being used as a,occupation_gap
Masaan,,Babu ko jaana pada,male,Babu ko jaana pada computer ke,occupation_gap
Masaan,,Devi,female,Devi is not responding to his talks beyond a nod of head. He,occupation_gap
Masaan,,Devi,female,Devi is looking for a power-point. Finds a point close-by,occupation_gap
Masaan,,Marion,female,"Sikandar, Marion, and her 3 white friends in a shack on the",relationship_only
Masaan,,Devi ki,female,Hum toh jute huye hain...Devi ki ad-,relationship_only
Masaan,,Devi,female,Ticket window queue is long. Sadhya ji and Devi working,occupation_gap
Masaan,,Kumar Shukla,male,Kumar Shukla) on his lap. Devi is already eating a paratha-,relationship_only
Masaan,,Devi,female,Devi is reading the ticket manual while eating too.,appearance_focus
Masaan,,Devi,female,A train has pulled in. Devi looking at people getting on it.,occupation_gap
Masaan,,Devi,female,Devi is mildly amused by Sadhya.,none
Masaan,,Babu,male,"Jhonta is sitting with other kids. Babu, Munwa, Netwa, and",occupation_gap
Masaan,,Devi,female,Walks in inside and finds Devi asleep on the chair only. Her,appearance_focus
Masaan,,Devi,female,PATHAK wakes up to find Devi gone to work already.,occupation_gap
Masaan,,Devi,female,Devi is by the counter. Relatively easy traffic day. A young,appearance_focus
Masaan,,Devi,female,"Devi is sitting in front of the desktop, porn playing on it",appearance_focus
Masaan,,Devi,female,in low volume. Devi’s face shows no expression.,appearance_focus
Masaan,,Devi,female,PATHAK wakes up to find Devi is gone. Goes to the kitchen and,occupation_gap
Masaan,,Devi,female,Devi and Sadhya ji printing tickets hurriedly. Sadhya checks,occupation_gap
Masaan,,Devi,female,Sadhya closes the window and looks at Devi who is still,occupation_gap
Masaan,,Devi,female,Lunch time. Sadhya eating while reading a novel. Devi eating,appearance_focus
Masaan,,Devi,female,Devi slides her chair forward and takes a couple of spoonfuls,appearance_focus
Masaan,,Devi,female,Devi is looking for a cycle-rickshaw outside the railway,occupation_gap
Masaan,,Devi,female,Devi is waiting with the scooter while Sadhya is buying,relationship_only
Masaan,,Devi,female,liquor from a wine shop across the road. Devi is wrapping,occupation_gap
Masaan,,Devi,female,"Devi is sitting in the bus, in a pensive mood.",occupation_gap
Masaan,,Devi,female,"PATHAK takes the plate silently, switches the TV off. Devi",occupation_gap
Masaan,,Kam,male,aur Kam se kam 10 hajaar ka daav,none
Masaan,,Devi,female,the ghaat. Devi is taking his picture through her mobile,appearance_focus
Masaan,,Devi,female,- Sadhya opening the door for Devi.,relationship_only
Masaan,,Devi,female,Devi and Sadhya having coffee at a small restaurant.,relationship_only
Masaan,,Devi,female,Now he looks straight into Devi’s eyes. Devi is also not,occupation_gap
Masaan,,Devi,female,Devi suddenly feeling unsure of herself. She looks at the,appearance_focus
Masaan,,Devi,female,hands and legs and kicking him ruthlessly. Devi is watching,agency_gap
Masaan,,Devi,female,Devi is packing her bags at home. She picks up the still,occupation_gap
Masaan,,Devi,female,Devi is in the train. PATHAK carrying Jhonta in his arms -,occupation_gap
Masaan,,Devi,female,Devi is sitting in a lecture. Taking notes diligently.,occupation_gap
Masaan,,Devi,female,Devi is in her small room. Looking out of the window at the,occupation_gap
Masaan,,Devi,female,Devi is at a bus stop right across the university. She,occupation_gap
Masaan,,Devi,female,Sadhya’s joy is infectious and Devi is very happy to hear,none
Masaan,,Devi,female,"Devi standing in a middle-class housing lane, looking at a",appearance_focus
Masaan,,Devi,female,"opens the door. We see Devi’s face, trying to introduce",occupation_gap
Masaan,,Devi,female,"In an extreme long shot, we see Devi being slapped repeatedly",agency_gap
Masaan,,Devi,female,Devi looks at Deepak for the first time.,relationship_only
Masaan,,Devi,female,Deepak looks at Devi and she shrugs. Both get in the boat.,occupation_gap
Masaan,,Devi,female,Devi is sitting at the edge of the boat. Deepak is looking,occupation_gap
Masaan,,Devi,female,"approaching ghaat. Devi jumps out first, and as Deepak is",relationship_only
NEERJA,,Dilip,male,"hum hai yusuf saab ke, maane Dilip",relationship_only
NEERJA,,Rajesh Khanna’s,male,follow her lead and shows them Rajesh Khanna’s steps. The,occupation_gap
NEERJA,,Rajesh Khanna,male,"Music continues, so does the laughter and Rajesh Khanna",none
NEERJA,,Rajesh Khanna,male,dancing in the quintessential Rajesh Khanna style.,appearance_focus
NEERJA,,Al Turk,male,A car comes to a halt near a market road. Al Turk,occupation_gap
NEERJA,,Aneesh,male,Aneesh takes a ‘Stardust’ Magazine and begins flipping,occupation_gap
NEERJA,,Lado,male,Lado dekh! Teri ad! Kitni aunty,appearance_focus
NEERJA,,Tina,female,when they are interrupted by two young girls- Tina and,relationship_only
NEERJA,,Tina,female,Pst (she points her chin to Tina,relationship_only
NEERJA,,Tina,female,She quickly turns to see Tina and Debina laughing at her,relationship_only
NEERJA,,Aneesh,male,"miss her, aur Aneesh aur Akhil",relationship_only
NEERJA,,Neerja Bhanot,female,Hello. I am Neerja Bhanot and I am,occupation_gap
NEERJA,,Gopal,male,Gopal is patiently waiting with his 5 month pregnant wife,relationship_only
NEERJA,,Babita,female,Babita as he watches people jostle to get out of the bus,occupation_gap
NEERJA,,Rekha Desai,female,sister Rekha Desai and he is my,relationship_only
NEERJA,,Hassan,male,The Hassan family are first people to board from the rear,occupation_gap
NEERJA,,Hanif,male,"A hassled looking Hanif, managing all the bags and a",occupation_gap
NEERJA,,Shakeela,female,Shakeela and Hanif both thank Neeraj as he smiles and,none
NEERJA,,Shakeela,female,leaves them with Shakeela grumbling at Hanif for being,agency_gap
NEERJA,,Hanif,male,irresponsible. Hanif ignores the woman’s mumbling like an,occupation_gap
NEERJA,,Hanif,male,Hanif and his wife Shakeela’s teenage son Jannat and,relationship_only
NEERJA,,Hanif Hassan,male,Hanif Hassan [45 years old] is overloaded with everyone’s,occupation_gap
NEERJA,,Hassan,male,Sanjana and Dolly smile and point the Hassan family,relationship_only
NEERJA,,Hanif Hassan’s,male,Hanif Hassan’s kids are now almost quarrelling with each,occupation_gap
NEERJA,,Hanif,male,other to sit with Hanif but he is busy stowing the many,occupation_gap
NEERJA,,Tina,female,An executive looking foreigner [who Tina was checking out,occupation_gap
NEERJA,,Tina,female,As Tina takes the boarding pass from the foreigner- Carl,occupation_gap
NEERJA,,Carl,male,Carl smiles as Tina blushes and then stops when Neerja,relationship_only
NEERJA,,Gopal,male,Gopal is helping his 5 month pregnant wife Babita into,occupation_gap
NEERJA,,Babita,female,Gopal insists on taking Babita’s bag.,occupation_gap
NEERJA,,Tina,female,The camera shows Tina serving Carl Malone a drink. He,occupation_gap
NEERJA,,Tina,female,looks at her and smiles flirtatiously and so does Tina.,appearance_focus
NEERJA,,Mera,female,Good morning to all of you. Mera,relationship_only
NEERJA,,Jack Snipes,male,Naam hai captain Jack Snipes And,occupation_gap
NEERJA,,Fahad,male,He gives Khalil a dirty look then addresses Fahad and,occupation_gap
NEERJA,,Ali,male,Imran Ali pretends to be upset.,occupation_gap
NEERJA,,Fahad,male,van while Fahad and Mansoor are sitting behind.,occupation_gap
NEERJA,,Tina,female,People are still settling down and Neerja tells Tina to,occupation_gap
NEERJA,,Imran Ali,male,Imran Ali approaches Neerja waiting at the starboard,occupation_gap
NEERJA,,Tayyar,male,Lambi flight aur itna load? Tayyar,occupation_gap
NEERJA,,Imran Ali,male,Imran Ali excitedly takes them and looks at the titles.,occupation_gap
NEERJA,,Imran Ali,male,Neerja pushes Imran Ali to the side and moves towards the,agency_gap
NEERJA,,Mansoor,male,as Fahad and Mansoor are hitting some passengers with,occupation_gap
NEERJA,,Tina,female,shield. Debina shrieks and Tina is scared too. Safirini,occupation_gap
NEERJA,,Rahul Kumar,male,Rahul Kumar gets up to stop Khalil.,occupation_gap
NEERJA,,Mansoor,male,"Fahad, Mansoor and Safirini are pulling, dragging,",occupation_gap
NEERJA,,Hussain ki,male,Hussain ki jail se rihain dilwaa,occupation_gap
NEERJA,,Tina,female,Khalil quickly drags Tina to the front section and orders,occupation_gap
NEERJA,,Rahul Kumar,male,"He reaches Rahul Kumar, remembers him from earlier and",occupation_gap
NEERJA,,Rahul Kumar,male,Rahul Kumar from his seat. Rahul resist’s and the,occupation_gap
NEERJA,,Rahul Kumar,male,Rahul Kumar is trying to wrestle out of Safirini’s,occupation_gap
NEERJA,,Rahul Kumar,male,"scream in pain, makes her kneel down next to Rahul Kumar,",relationship_only
NEERJA,,Rahul Kumar,male,still pleading Rahul Kumar and Neerja’s face. She can,agency_gap
NEERJA,,Rahul Kumar,male,Inzamam watches the door half open and sees Rahul Kumar,occupation_gap
NEERJA,,Rahul Kumar,male,head. Rahul Kumar still crying- reactions of the,occupation_gap
NEERJA,,Rahul Kumar,male,Rahul Kumar being shot next to her she looks around and,agency_gap
NEERJA,,Rahul Kumar,male,Inzamam is by the body. He sees Rahul Kumar take his last,occupation_gap
NEERJA,,Lado,male,Come out Lado. kab tak chhup ke,relationship_only
NEERJA,,Tina,female,Neerja begins making tea and coffee and calls Tina.,occupation_gap
NEERJA,,Tina,female,A scared Tina doesn’t know what to do. Neerja calls her,relationship_only
NEERJA,,Tina,female,Tina gets up and joins Neerja. Safirini and Khalil look,relationship_only
NEERJA,,Tina,female,Neerja tells Tina to help her collect the passports from,occupation_gap
NEERJA,,Tina,female,"Khalil. Khalil goes towards the (huddling in fear) Tina,",occupation_gap
NEERJA,,Tina,female,"Debina, Sanjana and Neerja. He pulls Tina towards him and",relationship_only
NEERJA,,Tina,female,"given in to their fate. Neerja, Sanjana, Debina and Tina",relationship_only
NEERJA,,Fahad,male,holding. He reaches out to touch it and Fahad lets him.,occupation_gap
NEERJA,,Imran Ali,male,Neerja looks scared towards Imran Ali who gets up from,appearance_focus
NEERJA,,Mansoor,male,Fahad and Mansoor [who are near him] look angrily at him,occupation_gap
NEERJA,,Imran Ali,male,Imran Ali stands in front of the terrorists and Safirini,occupation_gap
NEERJA,,Imran Ali,male,is sitting in a corner scared as Imran Ali is trying to,agency_gap
NEERJA,,Imran Ali,male,kurta as he tell tells Imran Ali to operate the radio.,occupation_gap
NEERJA,,Aneesh,male,A sad looking Aneesh is sitting with his hand on his,occupation_gap
NEERJA,,Lado,male,"Lado mere sapno se bani hain, mere",occupation_gap
NEERJA,,Lado,male,Lado ka peela suit laana hain.,appearance_focus
NEERJA,,Imran Ali,male,Debina and Imran Ali are sitting in the Business class,occupation_gap
NEERJA,,Imran Ali,male,Imran Ali and Debina get up nervously and do as they are,occupation_gap
NEERJA,,Mansoor,male,Heston is trying desperately to understand what Mansoor,occupation_gap
NEERJA,,Ab jaa,male,changes suddenly) Ab jaa rahe unhe,occupation_gap
NEERJA,,Rok lo,male,"Rok lo apne haath, inn sab ko",occupation_gap
NEERJA,,Imran Ali’s,male,Khalil is watching blood ooze out of a dead Imran Ali’s,occupation_gap
NEERJA,,Rahul Kumar’s,male,parched. Suddenly one senior woman [maybe Rahul Kumar’s,occupation_gap
NEERJA,,Tina,female,Neerja quickly goes towards the business class and Tina,relationship_only
NEERJA,,Tina,female,"He pushes Neerja towards the toilet, Tina spotting the",agency_gap
NEERJA,,Fahad,male,toilet and there Fahad is urinating with a cigarette in,occupation_gap
NEERJA,,Tina,female,During this time Tina has reached Sanjana and has given,occupation_gap
NEERJA,,Tina,female,"Khalil looks at Sanjana and Tina angrily, goes towards",occupation_gap
NEERJA,,Lado,male,Lado aise itni jaldi thode na give,occupation_gap
NEERJA,,Lado,male,Lado ne manaa kiya tha tumhe,occupation_gap
NEERJA,,Tina,female,"taking his gun, Tina to get moving downstairs.",occupation_gap
NEERJA,,Mansoor,male,Fahad and Mansoor are drained of energy and looks at,occupation_gap
NEERJA,,Khalil,male,Neerja is watching Khalil and Safirini talk loudly.,appearance_focus
NEERJA,,Mushtaq,male,Neerja’s father is stressed as he sees Mushtaq on the,occupation_gap
NEERJA,,Mansoor Fahad,male,Mansoor Fahad ke saath peeche jao,occupation_gap
NEERJA,,Fahad,male,bullets and from behind so are Fahad and Mansoor.,occupation_gap
NEERJA,,Tina,female,Neerja calls out to Sanjana and Tina,relationship_only
NEERJA,,Mansoor,male,Mansoor but Mansoor is not letting go.,occupation_gap
NEERJA,,Ali,male,"Ali the radio engineer, Anand Parekh - with many other",occupation_gap
NEERJA,,Tina,female,Sanjana and Tina spot Neerja’s family and not knowing how,occupation_gap
NEERJA,,Aneesh,male,"Harish breaks down, Aneesh grips him,",agency_gap
NEERJA,,Meri 3d,female,"Meri 3d, 4d ho gayi Aneesh,",appearance_focus
NEERJA,,Tina,female,"yet proud, raises her hand in a salute. Tina looks at",agency_gap
NEERJA,,Bas ek baar,male,"Bas ek baar, mere seene se...",appearance_focus
Nil Battey Sannata,,Didi,female,"Didi, a woman who looks well read along with her husband is",appearance_focus
Nil Battey Sannata,,Didi,female,Didi’s facial expression changes to a smile as she hears the,appearance_focus
Nil Battey Sannata,,Didi,female,Didi looks with one eye open. Chanda is standing in front of,relationship_only
Nil Battey Sannata,,Didi,female,Didi sitting on the dining table turns towards her husband.,relationship_only
Nil Battey Sannata,,Didi,female,Didi gives a cute mischievous smile to her husband and then,appearance_focus
Nil Battey Sannata,,Salman,male,ke pass. Salman bhai ko dekha,appearance_focus
Nil Battey Sannata,,Salman ki baat kar,male,Salman ki baat kar raha hoon main.,occupation_gap
Nil Battey Sannata,,Amar,male,Appu puts her head down. Sweety looks at Amar who is sitting,relationship_only
Nil Battey Sannata,,Didi,female,"Chanda is sitting on the floor, sipping tea. Didi is sitting",relationship_only
Nil Battey Sannata,,Didi,female,water to the plants takes it on the direction of Didi. Didi,occupation_gap
Nil Battey Sannata,,Mat ja na aaj,female,"Mat ja na aaj, chaar baje ‘Yeh",none
Nil Battey Sannata,,Rubina,female,Appu dancing with make-up on her face with her friend Rubina,appearance_focus
Nil Battey Sannata,,Chanda,female,see Chanda. Rubina sneaks past Chanda giving a smile. Appu,relationship_only
Nil Battey Sannata,,Didi,female,Chanda looks very tired. Didi is sitting in the garden,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda still thinking. Didi uses her hand gestures to tell,agency_gap
Nil Battey Sannata,,Didi,female,Didi laughs harder but Chanda looks more worried.,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda looks worried. Didi gets serious.,agency_gap
Nil Battey Sannata,,Didi,female,Chanda looks at Didi and nods her head in yes. No words are,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda is preparing nimbu achar while chatting with Didi.,none
Nil Battey Sannata,,Didi,female,Chanda keeps quiet. Didi understands her problem.,relationship_only
Nil Battey Sannata,,Didi,female,Didi ne coaching waale Guptaji se,occupation_gap
Nil Battey Sannata,,Didi,female,Didi takes the remote and reduces the volume and then looks,occupation_gap
Nil Battey Sannata,,Didi,female,goes away. Didi is thinking. Chanda comes back with ironed,occupation_gap
Nil Battey Sannata,,Didi,female,nail paint. Didi is engrossed in thinking.,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda looks at Didi for a moment and then bursts out,agency_gap
Nil Battey Sannata,,Didi,female,laughing. She continues to laugh and then realizes that Didi,relationship_only
Nil Battey Sannata,,Didi,female,Didi starts drying her nail polish with a dryer. Chanda is,appearance_focus
Nil Battey Sannata,,Didi,female,rice boiling in the vessel kept on the stove. Didi comes and,occupation_gap
Nil Battey Sannata,,Didi,female,Chanda is putting clothes in the cup board. Didi is not,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda is kneading dough. Didi is standing behind her.,relationship_only
Nil Battey Sannata,,Didi,female,"Didi is sitting on the driver seat in the car, ready to go.",occupation_gap
Nil Battey Sannata,,Didi,female,Didi drives away. Chanda stands there looking.,occupation_gap
Nil Battey Sannata,,Didi,female,Didi is brushing and spraying water on cactus and Chanda is,appearance_focus
Nil Battey Sannata,,Didi,female,Didi just gives her a stern look. Chanda realizes why is it,agency_gap
Nil Battey Sannata,,Didi,female,Didi is sitting in front of the Principal. She has a sip of,occupation_gap
Nil Battey Sannata,,Usko,male,Haan haan baat kar lenge... Usko,relationship_only
Nil Battey Sannata,,Didi,female,Didi peeps through the door and sees Chanda standing at the,relationship_only
Nil Battey Sannata,,Didi,female,Chanda stays quiet. Didi reacts. Principal realizes his,agency_gap
Nil Battey Sannata,,Mera matlab,female,Mera matlab hai woh toh kaafi,none
Nil Battey Sannata,,Didi,female,Principal picks up the phone. Chanda and Didi look at him.,occupation_gap
Nil Battey Sannata,,Didi,female,Didi is driving and Chanda is sitting next to her. Didi is,occupation_gap
Nil Battey Sannata,,Amar,male,"empty. But she first asks through her expression, Amar",relationship_only
Nil Battey Sannata,,Amar,male,out in her normal clothes. Amar out of the loo too watches,appearance_focus
Nil Battey Sannata,,Didi,female,Chanda is cooking. Didi opens the fridge takes out Kaju katri,occupation_gap
Nil Battey Sannata,,Didi,female,box. Offers it to Chanda. She nods in a ‘NO’. Didi taking one,occupation_gap
Nil Battey Sannata,,Didi,female,Chanda nods. Didi relishes the taste of Kaju Katri.,relationship_only
Nil Battey Sannata,,Didi,female,Aur kaisa hoga Didi. Bacche mujhe,relationship_only
Nil Battey Sannata,,Didi,female,Didi smiles at the example. Chanda lightens up.,none
Nil Battey Sannata,,Amar,male,Chanda avoids eye contact with the teacher. Amar puts his,occupation_gap
Nil Battey Sannata,,Amar,male,Chanda sitting next to Amar asks him.,relationship_only
Nil Battey Sannata,,Amar,male,Pintu are looking at Chanda and Amar chat.,occupation_gap
Nil Battey Sannata,,Amar,male,sits down. A chalk hits her. She keeps quiet. Amar notices,agency_gap
Nil Battey Sannata,,Amar,male,complicated equation (binomial theorem) written on it. Amar,occupation_gap
Nil Battey Sannata,,Amar,male,Recess time. Chanda offering her dabba to a reluctant Amar.,relationship_only
Nil Battey Sannata,,Amar,male,Amar shakes his head in a no. Both of them smile. Appu,none
Nil Battey Sannata,,Amar,male,Amar making some corrections in Chanda’s book. Chanda nodding,occupation_gap
Nil Battey Sannata,,Teri,female,Teri tarah class ke baahar nahi,agency_gap
Nil Battey Sannata,,Didi,female,Chanda showing Didi her book. Didi looking at it curiously,none
Nil Battey Sannata,,Didi,female,anything. Chanda also doubtfully looking at didi. Didi slowly,relationship_only
Nil Battey Sannata,,Amar,male,Chanda and Amar talking at the corridor.,none
Nil Battey Sannata,,Amar,male,Chanda looks at Amar and then smiles sympathetically.,relationship_only
Nil Battey Sannata,,Amar,male,Chanda is sitting with Amar. That’s when Pintu and Sweety,relationship_only
Nil Battey Sannata,,Amar,male,"Amar doesn’t react, Sweety and Pintu giggle. Pintu eats a",occupation_gap
Nil Battey Sannata,,Amar,male,"today. Amar quietly observes. Appu looks down, eat and does",occupation_gap
Nil Battey Sannata,,Didi,female,Didi comes out of the bathroom and continues the conversation,none
Nil Battey Sannata,,Didi ki,female,Main soch rahi thi Didi ki 10th,relationship_only
Nil Battey Sannata,,Amar,male,Amar is teaching Chanda on the blackboard. The class is,occupation_gap
Nil Battey Sannata,,Amar,male,Amar stops and looks at her.,relationship_only
Nil Battey Sannata,,Chanda Sahay,female,Chanda Sahay jinhone late start ke,occupation_gap
Nil Battey Sannata,,Amar,male,clapping and looks pissed. Then she looks at Amar and say her,relationship_only
Nil Battey Sannata,,Amar,male,really sad. Amar notices this and is intrigued.,agency_gap
Nil Battey Sannata,,Chanda,female,first time she is not watching TV. As Chanda enters Appu,occupation_gap
Nil Battey Sannata,,Amar,male,Amar notices this. It’s the Maths period next. Appu sits and,occupation_gap
Nil Battey Sannata,,Amar,male,the students. Amar and Appu stop talking.,occupation_gap
Nil Battey Sannata,,Amar,male,trying hard to solve it. She looks at Amar in surprise as he,occupation_gap
Nil Battey Sannata,,Amar,male,Amar raise his hand at last. The professor comes to his place,occupation_gap
Nil Battey Sannata,,Amar,male,Amar stands up Appu looks at him with respect.,none
Nil Battey Sannata,,Amar,male,Appu wonders. Amar takes out the notebook and shows her the,occupation_gap
Nil Battey Sannata,,Didi,female,Chanda is happy in the kitchen. Didi is looking at her.,relationship_only
Nil Battey Sannata,,Bas isi tarah mann laga ke,male,Bas isi tarah mann laga ke padhti,occupation_gap
Nil Battey Sannata,,Didi,female,Chanda smiles as she understands what Didi is trying to tell,none
Nil Battey Sannata,,Didi,female,place. Didi is happy to see her dedication.,none
Nil Battey Sannata,,Amar,male,"Amar teaching Appu, chanda sees through the classroom window.",agency_gap
